Category,Product URL,Brand,Product Name,Original Price,Sale Price,Flags,Rating
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222911&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=94,셀퓨전씨,[쿨링/리프팅탄력] 셀퓨전씨 쿨링 썬 패치 4회분 (2ea x 4set),"20,000원","10,200원","['세일', '쿠폰', '오늘드림']",
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226167&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=95,구달,[6/14 하루특가_스티치에디션] 구달 맑은 어성초 진정 쿨링 선스틱 19g 1+1 기획 (+스티치 스티커 증정),"22,000원","17,900원","['세일', '쿠폰', '오늘드림']",
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205825&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=96,라로슈포제,[모공커버] 라로슈포제 유비데아 안뗄리오스 톤업 클리어 30ml 기획 (+에빠폼15ml+듀오+M 에센스 3ml 증정),,"37,000원",['오늘드림'],
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207756&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=97,코스알엑스,[투명선세럼] 코스알엑스 울트라 라이트 인비저블 선세럼 SPF 50+ PA++++ 50mL,"15,000원","10,900원","['세일', '쿠폰', '오늘드림']",
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205639&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=98,에딧비,[제이미포유PICK/화잘먹] 에딧비 선데이 톤업 선세럼 55ml [SPF50+ PA++++],"25,000원","17,500원","['세일', '오늘드림']",
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188876&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=99,조선미녀,[단독/수분촉촉] 조선미녀 맑은쌀선크림 50ml 2입 기획,"30,000원","26,000원","['세일', '오늘드림']",
선케어,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201193&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%84%A0%EC%BC%80%EC%96%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=100,브링그린,브링그린 티트리시카쿨링선스틱 20g(리필기획 / 단품 1+1),"20,000원","18,000원","['1+1', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225767&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,메노킨,[박보영PICK/원조버블팩/화잘먹]메노킨 30초 퀵 버블 마스크 5종 택1,"28,500원","22,700원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223414&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2,메디힐,[6월 올영픽/31억장 돌파] 메디힐 에센셜 마스크팩 10/10+1매 고기능 7종 택1,"20,000원","9,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226445&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3,메디힐,"[6월 올영픽/휴대용케이스 증정] 메디힐 네모 토너패드 100+100매 한정기획 (마데카소사이드, PDRN)","39,900원","28,600원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226675&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,라운드랩,[6월 올영픽][1+1+1] 라운드랩 자작나무 수분 선크림 40ml 트리플 기획,"30,000원","25,500원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188495&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=5,이지듀,[극강보습] 이지듀 베리어 리페어 보습케어 크림 105ml,"45,000원","30,400원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000192782&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=6,에스네이처,[1+1/모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml 더블기획(60ml+60ml),"43,000원","21,150원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217607&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=7,밀잇,[6월 올영PICK] 밀잇 식단관리 단백질쉐이크 40g 5종 택1,,"3,900원","['1+1', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171423&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=8,어노브,[6월 올영픽/더블한정기획 출시] 어노브 딥 데미지 헤어 트리트먼트 EX 320ml 더블/듀오 기획 5종 택1,"42,000원","28,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226487&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=9,토리든,[6월 올영픽]토리든 다이브인 저분자 히알루론산 세럼 50ml 리필 한정기획(+50ml리필+선크림20ml+패드10매),"36,000원","24,000원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000224932&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10,스킨푸드,[6월 올영픽/유트루PICK/1+1최초기획] 스킨푸드 캐롯 카로틴 카밍 워터 패드 60매 더블기획 (본품+본품),"42,000원","26,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217620&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11,메디힐,[14년연속 1위] 메디힐 에센셜 마스크팩 1매 고기능 7종 택1,"2,000원","1,000원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207444&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=12,마녀공장,[블랙헤드OUT/4년연속1위] 마녀공장 퓨어 클렌징오일 200mlX2 더블기획,"37,000원","25,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164615&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=13,닥터지,[6월올영픽/이영지Pick/수분진정] 닥터지 레드 블레미쉬 클리어 수딩 크림 70ml 기획 3종,"38,000원","27,300원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226383&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=14,무지개맨션,[6월올영픽/선런칭] 무지개맨션 오브제 글로시틴트 8종(단품/기획),"19,000원","15,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213153&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15,롬앤,[틴뚜링 증정기획] 롬앤 더 쥬시 래스팅 틴트 단품/기획,"13,000원","9,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225380&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=16,비디비치,[한정기획] 비디비치 누드 퍼펙션 스킨 핏 쿠션 리필 기획 (+퍼프 증정),"46,000원","36,100원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147779&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=17,딜라이트 프로젝트,딜라이트 프로젝트 베이글칩 7종 택1,,"2,700원","['2+1', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227457&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=18,알디콤,[1+1/NEW]알디콤 Plus 숙취해소제 21ml 4포입,"17,300원","15,300원","['1+1', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162035&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=19,웰라쥬,[대용량150ml] 웰라쥬 리얼 히알루로닉 블루 100 앰플 75ml 1+1 기획,"46,000원","29,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223283&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=20,쏘피,NEW 쏘피 쿨링프레쉬 생리대 9종 택 1 (라이너/패드/안심숙면팬티),"11,100원","4,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226498&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,메디큐브,[대용량 리필기획/흔적미백]메디큐브 PDRN 핑크 펩타이드 앰플 30ml 리필기획(본품 30ML+리필 50ML),"46,000원","25,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=22,식물나라,[6월 올영픽] 식물나라 제주 탄산수 딥 모공 클렌징 폼 120ml (단품/1+1기획),"10,800원","4,950원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225736&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,일소,일소 슈퍼 멜팅 세범 소프트너 150ml 기획 (+화장솜 40매+모공 텐션 마스크팩 1매),"26,000원","17,500원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000225044&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,오브제,오브제 포어 제로 오일 컨트롤 선스틱 18g,"19,800원","17,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000171427&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=25,메디힐,[58관왕/200매] 메디힐 네모패드 100+100매 더블기획 6종 골라담기,"39,900원","28,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166442&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=26,어바웃톤,[픽서 본품 증정] 어바웃톤 블러 파우더 팩트 6종 (기획/단품),"14,000원","11,200원","['쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219553&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=27,구달,[6월 올영픽/화잘먹]구달 맑은 어성초 진정 수분 선크림 50ml 1+1 기획 (+포캣 파우치),"20,000원","16,500원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226449&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=28,메디힐,[6월 올영픽/1+1+증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40+10mL,"36,900원","22,400원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228804&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=29,토리든,[6월 올영픽/단독기획] 토리든 밸런스풀 시카 컨트롤 세럼 50ml 기획 (+크림 20ml),"23,000원","15,300원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174309&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=30,홀리카홀리카,[NEW컬러] 홀리카홀리카 마이페이브 피스 아이섀도우/피스 밤/피스 빔,"6,000원","4,800원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226737&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=31,구달,[6/14 하루특가_스티치에디션] 구달 어성초 히알루론 수딩 클리어 패드 70매 기획 (+70매 리필+장바구니),"38,000원","23,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209146&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=32,낫포유,[미니어처 증정/6월 올영픽] 낫포유 클리어 바디미스트 200ml 기획 및 단품,"21,900원","19,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226611&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=33,세타필,하루특가 [등드름/닭살/올영픽] 세타필 각질제거 SA 워시 473ml 기획(+샤워 스펀지 증정),"24,000원","15,900원","['세일', '쿠폰', '증정', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000175954&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=34,네이밍,[6월 올영픽] 네이밍 레이어드 핏 쿠션 기획(본품+리필+하이라이터 증정),"34,000원","27,200원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226997&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=35,라로슈포제,라로슈포제 시카플라스트 밤 B5+ 100ml 기획 (+히알루 B5 세럼 1.5ml*2개 증정),"40,000원","36,000원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226490&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=36,라운드랩,[1+1+스티커] 라운드랩 소나무 진정 시카 앰플 30ml 더블 기획 (+누누씨스티커모음),"43,000원","20,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226677&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=37,라운드랩,[6월 올영픽][1+1/즉각쿨링] 라운드랩 자작나무 수분 선스틱 19g 더블 기획 (+자작패드 4매입),"29,000원","23,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000221807&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=38,바이오던스,"[3시간팩] 바이오던스 리얼 딥 마스크 7매 (콜라겐, 세라놀, 비타, 씨켈프)","35,000원","29,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185046&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=39,투크,[6월 올영픽/선런칭/속광도화밤 증정] 투크 워터프루프 슬림 아이라이너 17colors (기획/단품),"13,900원","11,900원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222757&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=40,듀이트리,[하루특가/미세먼지세정] 듀이트리 하이 아미노 올 클렌징밀크 200ml 기획,"28,500원","16,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226070&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=41,바이오더마,[6월 올영픽] 바이오더마 센시비오 H2O 500ml 2입 기획,"42,000원","30,300원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227660&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=42,넛세린,[이민정 PICK]넛세린 아로마 넛 슬림핏 괄사 세럼 60ml,"35,000원","29,500원","['세일', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154091&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=43,닥터브로너스,[6월 올영픽/압도적 쿨링/대용량 바디워시] 닥터브로너스 퓨어 캐스틸 솝 950ml 12종 택 1 (기획/단품),"35,000원","23,900원","['세일', '쿠폰', '오늘드림']",
전체,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218845&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=%EB%9E%AD%ED%82%B9&t_click=%ED%8C%90%EB%A7%A4%EB%9E%AD%ED%82%B9_%EC%A0%84%EC%B2%B4_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=44,릴리이브,[아름송이 PICK] 릴리이브 그로우턴 탈모 브러쉬 앰플 100ml 기획 (+100ml 리필 증정),,"39,800원",['오늘드림'],
